"","month","day","year","t.minus","s.mean","s.SD","p.GT.5","p.GT.25","p.GT.1"
"2404","10","28","2015",3,0.0275499060635632,3.56119369412233e-06,0,0.0019325912183055,0.0725108225108225
"2405","10","28","2015",4,0.0297244700692858,3.87883073071793e-06,0,0.00401978973407545,0.0834879406307978
"2406","10","28","2015",5,0.0463993484867143,6.07105774299714e-06,0.000386518243661101,0.025974025974026,0.185064935064935
"2407","10","28","2015",6,0.0486391134812786,6.36417739796212e-06,0.000386518243661101,0.0324675324675325,0.194495980210266
"2408","10","28","2015",7,0.0543488112331099,6.76383359198825e-06,0.000618429189857761,0.0395021645021645,0.226345083487941
"2409","10","28","2015",8,0.0546564102633401,6.87580365561774e-06,0.000695732838589981,0.0410482374768089,0.224489795918367
"2410","10","28","2015",14,0.0734476806075238,9.56558037099504e-06,0.00579777365491651,0.0933055040197897,0.275664811379097
"2411","10","28","2015",30,0.0935929701642534,1.16470014554163e-05,0.0180117501546073,0.154684601113173,0.312538651824366
"2412","10","29","2015",1,0.0180213774519552,2.6896173846755e-06,0,0.00015460729746444,0.029839208410637
"2413","10","29","2015",2,0.02295289056208,3.18543081462392e-06,0,0.000773036487322202,0.0521799628942486
"2414","10","29","2015",3,0.0250761150330185,3.47175431325888e-06,0,0.00200989486703772,0.0597557204700062
"2415","10","29","2015",4,0.040640998210625,5.61746737345637e-06,0.00015460729746444,0.0183982683982684,0.1504329004329
"2416","10","29","2015",5,0.0428708891417919,5.89407355423942e-06,0.00023191094619666,0.0233457019171305,0.161719233147805
"2417","10","29","2015",6,0.0480416232903721,6.24691117350505e-06,0.000463821892393321,0.029839208410637,0.189548546691404
"2418","10","29","2015",7,0.0485571152278042,6.36630991851357e-06,0.000618429189857761,0.0294526901669759,0.192486085343228
"2419","10","29","2015",8,0.0510248833781996,6.60603461943327e-06,0.000773036487322202,0.0343228200371058,0.205009276437848
"2420","10","29","2015",14,0.0633932884742977,8.58870661278547e-06,0.00316944959802103,0.0745980210265925,0.238404452690167
"2421","10","29","2015",30,0.0962968373348966,1.1717711659443e-05,0.0195578231292517,0.158240568954855,0.32521645021645
"2422","10","30","2015",1,0.0198767539746749,2.86905631312596e-06,0,0.000309214594928881,0.0373376623376623
"2423","10","30","2015",2,0.0222686008813132,3.16663596871429e-06,0,0.0011595547309833,0.0463048855905999
"2424","10","30","2015",3,0.036488688951925,5.21538870953202e-06,0.00015460729746444,0.0128324056895485,0.125927643784787
"2425","10","30","2015",4,0.0385190018039301,5.46810637960332e-06,0.000309214594928881,0.0149969078540507,0.138064316635745
"2426","10","30","2015",5,0.0435944255778197,5.83348006494358e-06,0.000309214594928881,0.0213358070500928,0.166898577612863
"2427","10","30","2015",6,0.0441574021940093,5.95805046949513e-06,0.000463821892393321,0.0235003092145949,0.169526901669759
"2428","10","30","2015",7,0.0468129798895159,6.18518789726573e-06,0.000386518243661101,0.0246598639455782,0.18313234384663
"2429","10","30","2015",8,0.0487909353366355,6.6156714338957e-06,0.000463821892393321,0.0360235003092146,0.185528756957328
"2430","10","30","2015",14,0.0688568939387704,9.27193305390704e-06,0.00463821892393321,0.0891311069882498,0.253942486085343
"2431","10","30","2015",30,0.0911648764166634,1.14881216689103e-05,0.0173933209647495,0.151747062461348,0.306199752628324
"2432","10","31","2015",1,0.017443282419403,2.56253871350543e-06,0,0.000309214594928881,0.0264378478664193
"2433","10","31","2015",2,0.0336029035775651,4.70197214090491e-06,7.73036487322202e-05,0.008426097711812,0.115723562152134
"2434","10","31","2015",3,0.0356283555284325,4.96381246000747e-06,0.00015460729746444,0.00966295609152752,0.12569573283859
"2435","10","31","2015",4,0.0403547146107892,5.30592838596921e-06,0.00015460729746444,0.014378478664193,0.153138528138528
"2436","10","31","2015",5,0.0407684524132087,5.44460338994918e-06,0.00015460729746444,0.0157699443413729,0.154684601113173
"2437","10","31","2015",6,0.0432636811360937,5.65502582870153e-06,0.00023191094619666,0.0173933209647495,0.170841063698207
"2438","10","31","2015",7,0.0447401428850438,6.05115759845685e-06,0.00015460729746444,0.0245052566481138,0.171459492888064
"2439","10","31","2015",8,0.0484427366348212,6.49503938553108e-06,0.000386518243661101,0.0325448361162647,0.187229437229437
"2440","10","31","2015",14,0.0724704423827416,8.74479228313094e-06,0.00401978973407545,0.0903679653679654,0.285327767470625
"2441","10","31","2015",30,0.0966922175241848,1.118781030485e-05,0.0166202844774273,0.161951144094001,0.333333333333333
"2442","11","01","2015",1,0.0305790409882666,4.59732143044349e-06,7.73036487322202e-05,0.00749845392702536,0.0978664192949907
"2443","11","01","2015",2,0.0326466417981517,4.87399659879541e-06,0.00015460729746444,0.00943104514533086,0.10899814471243
"2444","11","01","2015",3,0.0373990245236873,5.18928082352523e-06,0.00023191094619666,0.0129097093382808,0.132807668521954
"2445","11","01","2015",4,0.0379524861755205,5.3406040345954e-06,0.000309214594928881,0.0146876932591218,0.134662956091528
"2446","11","01","2015",5,0.0411893931145037,5.58941536805835e-06,0.000309214594928881,0.0171614100185529,0.155844155844156
"2447","11","01","2015",6,0.0425985862521837,6.01367900880255e-06,0.000309214594928881,0.023191094619666,0.157312925170068
"2448","11","01","2015",7,0.0463518853478552,6.50129087025831e-06,0.000541125541125541,0.0327767470624614,0.17408781694496
"2449","11","01","2015",8,0.0525966535977725,7.27578284047798e-06,0.00139146567717996,0.0459183673469388,0.200139146567718
"2450","11","01","2015",14,0.0723289902549067,9.32345314309036e-06,0.00602968460111317,0.0932282003710575,0.272804576376005
"2451","11","01","2015",30,0.0983952350471399,1.13773818013823e-05,0.0172387136672851,0.167517006802721,0.335265924551639
"2452","11","02","2015",1,0.00767401060641426,2.00731378847827e-06,0,0.000463821892393321,0.0104359925788497
"2453","11","02","2015",2,0.0151156419978743,2.57046953166299e-06,0,0.00123685837971552,0.0206400742115028
"2454","11","02","2015",3,0.0170597818972905,2.98101846379854e-06,0,0.00146876932591218,0.0287569573283859
"2455","11","02","2015",4,0.0264183872319381,4.18892858540957e-06,0,0.00517934446505875,0.0693413729128015
"2456","11","02","2015",5,0.0299852596513076,4.56827602544478e-06,0.00023191094619666,0.00819418676561534,0.0885899814471243
"2457","11","02","2015",6,0.0344270005689021,4.99330300282365e-06,0.00023191094619666,0.0110544217687075,0.112244897959184
"2458","11","02","2015",7,0.0398182209769303,5.72456703522806e-06,0.000463821892393321,0.0187074829931973,0.145253555967842
"2459","11","02","2015",8,0.043662271753641,5.95390758626321e-06,0.000309214594928881,0.0217223252937539,0.167362399505257
"2460","11","02","2015",14,0.0677773041640327,8.48301878412872e-06,0.00139146567717996,0.08426097711812,0.26600185528757
"2461","11","02","2015",30,0.086567612519336,1.02502177548998e-05,0.00680272108843537,0.141156462585034,0.310528756957328
"2462","11","03","2015",1,0.0124552599731156,2.04966527548521e-06,0,0.000927643784786642,0.0113636363636364
"2463","11","03","2015",2,0.0145416123848676,2.51726285468912e-06,0,0.00108225108225108,0.0189393939393939
"2464","11","03","2015",3,0.0242248592979299,3.91631586574302e-06,0,0.00401978973407545,0.058982683982684
"2465","11","03","2015",4,0.0284157078877965,4.41360648426793e-06,0.00015460729746444,0.00711193568336425,0.0796227581941868
"2466","11","03","2015",5,0.0328817213673657,4.85460239738068e-06,0.00023191094619666,0.0102040816326531,0.103973407544836
"2467","11","03","2015",6,0.0384776913226656,5.56555845781075e-06,0.000386518243661101,0.016852195423624,0.139764996907854
"2468","11","03","2015",7,0.0422357801004837,5.7887568896231e-06,0.00023191094619666,0.020717377860235,0.16295609152752
"2469","11","03","2015",8,0.0441348219836221,6.14414374299822e-06,0.000541125541125541,0.0241960420531849,0.169604205318491
"2470","11","03","2015",14,0.073801802058283,9.26460704352221e-06,0.00316944959802103,0.103354978354978,0.274505256648114
"2471","11","03","2015",30,0.0890811408372221,1.0331004930315e-05,0.00796227581941868,0.140074211502783,0.322820037105751
"2472","11","04","2015",1,0.00800858058388088,1.98319471238952e-06,0,0.00015460729746444,0.00989486703772418
"2473","11","04","2015",2,0.0206203207536124,3.54255831392335e-06,0,0.0023191094619666,0.0485466914038343
"2474","11","04","2015",3,0.0256265715295141,4.01836448536334e-06,7.73036487322202e-05,0.00487012987012987,0.069186765615337
"2475","11","04","2015",4,0.0292357530164551,4.47238768241091e-06,0.000309214594928881,0.00688002473716759,0.0869666048237477
"2476","11","04","2015",5,0.0346795315554788,5.15289532631956e-06,0.000386518243661101,0.0115182436611008,0.119047619047619
"2477","11","04","2015",6,0.0379106725920541,5.41957613186581e-06,0.00023191094619666,0.0151515151515152,0.138141620284477
"2478","11","04","2015",7,0.0401716257554545,5.7354844104466e-06,0.000463821892393321,0.0180117501546073,0.148964131106988
"2479","11","04","2015",8,0.0412184468221195,5.86237561661331e-06,0.000386518243661101,0.0207946815089672,0.153293135435993
"2480","11","04","2015",14,0.0666489569681291,8.86259365454225e-06,0.0019325912183055,0.0884353741496599,0.246366728509586
"2481","11","04","2015",30,0.0836528760530115,9.92171055104722e-06,0.00664811379097093,0.127628324056895,0.307282003710575
"2482","11","05","2015",1,0.0189797331293298,3.31915986132353e-06,0,0.00200989486703772,0.0398886827458256
"2483","11","05","2015",2,0.0247931963776015,3.92764533143679e-06,7.73036487322202e-05,0.00371057513914657,0.0650123685837972
"2484","11","05","2015",3,0.0289809607746962,4.50428406434611e-06,0.000309214594928881,0.00703463203463203,0.0856524427952999
"2485","11","05","2015",4,0.0348079960774322,5.19538444364411e-06,0.000386518243661101,0.0119047619047619,0.119975262832406
"2486","11","05","2015",5,0.0381698250115279,5.47494152143003e-06,0.00023191094619666,0.0150742115027829,0.139455782312925
"2487","11","05","2015",6,0.0404585621701982,5.81448234166932e-06,0.000386518243661101,0.019325912183055,0.151051329622758
"2488","11","05","2015",7,0.0416597420652154,5.9452676501437e-06,0.000463821892393321,0.0209492888064317,0.155612244897959
"2489","11","05","2015",8,0.0468528027509409,6.61499995451252e-06,0.00023191094619666,0.0338589981447124,0.18243661100804
"2490","11","05","2015",14,0.0629602071111372,8.49967802572078e-06,0.00208719851576994,0.0770717377860235,0.236703772418058
"2491","11","05","2015",30,0.085886398485327,1.00603583377486e-05,0.00757575757575758,0.132343846629561,0.314703153988868
"2492","11","06","2015",1,0.0219919848228087,3.59343453857633e-06,0.00015460729746444,0.00301484230055659,0.0485466914038343
"2493","11","06","2015",2,0.0262534057085341,4.11265867153268e-06,0.00023191094619666,0.00425170068027211,0.0697278911564626
"2494","11","06","2015",3,0.0319005961176527,4.86535558266102e-06,0.000309214594928881,0.00896722325293754,0.103741496598639
"2495","11","06","2015",4,0.0351068454638111,5.098544313863e-06,0.000309214594928881,0.0109771181199753,0.123067408781694
"2496","11","06","2015",5,0.0380971373519018,5.46947538624386e-06,0.000309214594928881,0.0148423005565863,0.139223871366729
"2497","11","06","2015",6,0.040114808109402,5.68079075880868e-06,0.000309214594928881,0.0183209647495362,0.149891774891775
"2498","11","06","2015",7,0.0445096880446088,6.33708473236516e-06,0.00023191094619666,0.0274427952999382,0.168985776128633
"2499","11","06","2015",8,0.0501614706597881,6.8428075449245e-06,0.000618429189857761,0.0395021645021645,0.19325912183055
"2500","11","06","2015",14,0.0641489617833079,8.56856423099915e-06,0.00262832405689549,0.078308596165739,0.242192331478046
"2501","11","06","2015",30,0.0802412042746724,9.58165760487922e-06,0.00626159554730983,0.115105132962276,0.302952999381571
"2502","11","07","2015",1,0.0181974857408496,2.95622274827969e-06,0,0.000309214594928881,0.0326221397649969
"2503","11","07","2015",2,0.0270057612312533,3.85653731556573e-06,0,0.00270562770562771,0.0749072356215213
"2504","11","07","2015",3,0.031112245069802,4.22681632010579e-06,0,0.00448361162646877,0.0994897959183673
"2505","11","07","2015",4,0.0345404279527489,4.72213106118585e-06,0,0.0088126159554731,0.116805813234385
"2506","11","07","2015",5,0.0360821979054475,5.02345051860125e-06,0,0.0117501546072975,0.126546072974644
"2507","11","07","2015",6,0.0409072433883391,5.78958689115975e-06,0.00023191094619666,0.020021645021645,0.154529993815708
"2508","11","07","2015",7,0.0472410065528248,6.40288038336118e-06,0.000309214594928881,0.0314625850340136,0.183905380333952
"2509","11","07","2015",8,0.0502241824226939,6.95643060964581e-06,0.000773036487322202,0.0384972170686456,0.19534632034632
"2510","11","07","2015",14,0.061256968064825,8.29489269311361e-06,0.00162337662337662,0.0718150896722325,0.229205318491033
"2511","11","07","2015",30,0.0843764091409904,9.7305320453094e-06,0.00688002473716759,0.122062461348176,0.318568336425479
"2512","11","08","2015",1,0.0231096003336266,3.26953218589203e-06,0,0.000927643784786642,0.0514069264069264
"2513","11","08","2015",2,0.0272586627568341,3.71834650976724e-06,0,0.0019325912183055,0.0760667903525046
"2514","11","08","2015",3,0.0304648139556042,4.20987002205872e-06,0,0.00456091527520099,0.0953927025355597
"2515","11","08","2015",4,0.0338245530793609,4.70096429562076e-06,0,0.008426097711812,0.11665120593692
"2516","11","08","2015",5,0.0367173054619618,5.34750846498049e-06,7.73036487322202e-05,0.014378478664193,0.131338899196042
"2517","11","08","2015",6,0.0427164999934313,5.79190627914508e-06,0,0.0221861471861472,0.162414965986395
"2518","11","08","2015",7,0.0456529335026165,6.30953434277264e-06,0.00015460729746444,0.0287569573283859,0.175170068027211
"2519","11","08","2015",8,0.0535911921005848,7.01985685825585e-06,7.73036487322202e-05,0.0470006184291899,0.209029066171923
"2520","11","08","2015",14,0.0600745768839223,8.11040009099647e-06,0.00262832405689549,0.0650896722325294,0.231292517006803
"2521","11","08","2015",30,0.0830463182169182,9.41178775432673e-06,0.00548855905998763,0.117424242424242,0.321351267779839
"2522","11","09","2015",1,0.0131374443923161,2.06113113803063e-06,0,0.000386518243661101,0.00888991960420532
"2523","11","09","2015",2,0.0186281151852799,2.90819294630127e-06,0,0.00170068027210884,0.0282158317872604
"2524","11","09","2015",3,0.0240123449361504,3.44326793550377e-06,0,0.00247371675943105,0.0542671614100186
"2525","11","09","2015",4,0.027637522008129,4.42224580864633e-06,0,0.00672541743970315,0.0799319727891157
"2526","11","09","2015",5,0.0357318888473692,4.99809148793791e-06,0,0.0108225108225108,0.12360853432282
"2527","11","09","2015",6,0.0387370661209405,5.53984791286798e-06,0,0.017547928262214,0.143166357452072
"2528","11","09","2015",7,0.0467179422784054,6.39438949799098e-06,0,0.031617192331478,0.176638837353123
"2529","11","09","2015",8,0.0544885704393164,7.45538432970809e-06,0.000309214594928881,0.0555040197897341,0.205859616573902
"2530","11","09","2015",14,0.0556499578765198,7.68250136726229e-06,0.0011595547309833,0.0555040197897341,0.214517625231911
"2531","11","09","2015",30,0.075682963687997,9.12480917044093e-06,0.00487012987012987,0.0984075448361163,0.290197897340754
"2532","11","10","2015",1,0.0164233965507815,2.54390050358727e-06,0,0.000850340136054422,0.0204854669140383
"2533","11","10","2015",2,0.0239916938354135,3.20119550473203e-06,0,0.00139146567717996,0.0475417439703154
"2534","11","10","2015",3,0.026452691057506,4.17699993247085e-06,0,0.00564316635745207,0.0757575757575758
"2535","11","10","2015",4,0.0329178805995831,4.78160529282259e-06,0,0.00850340136054422,0.107529375386518
"2536","11","10","2015",5,0.0368891371058314,5.38380041998027e-06,7.73036487322202e-05,0.0152288188002474,0.131880024737168
"2537","11","10","2015",6,0.0440117154072008,6.17279369586191e-06,7.73036487322202e-05,0.0280612244897959,0.162569573283859
"2538","11","10","2015",7,0.0521319231799609,7.25857823238308e-06,0.00015460729746444,0.0516388373531231,0.196351267779839
"2539","11","10","2015",8,0.0510165869737267,7.20224161108328e-06,0.00015460729746444,0.0488559059987631,0.191558441558442
"2540","11","10","2015",14,0.0505605460343043,7.08203204800377e-06,0.000618429189857761,0.0398113790970934,0.197665429808287
"2541","11","10","2015",30,0.0736316347539908,9.23510854642499e-06,0.00502473716759431,0.0943104514533086,0.278602350030921
"2542","11","11","2015",1,0.0246375612803108,3.3512301842807e-06,0,0.0015460729746444,0.0550401978973408
"2543","11","11","2015",2,0.0273252345810162,4.2667385230616e-06,0,0.00672541743970315,0.0762213976499691
"2544","11","11","2015",3,0.0339008376251064,4.86728290336301e-06,0.00015460729746444,0.00927643784786642,0.117037724180581
"2545","11","11","2015",4,0.0358407149028316,5.14366655100303e-06,7.73036487322202e-05,0.0132962275819419,0.127241805813234
"2546","11","11","2015",5,0.0440122721781147,6.06144118680469e-06,0,0.0256648113790971,0.166202844774273
"2547","11","11","2015",6,0.0526020994957617,7.24876011500009e-06,0.00015460729746444,0.0515615337043908,0.19952071737786
"2548","11","11","2015",7,0.0506860102431376,7.27689737503755e-06,0.00015460729746444,0.0496289424860853,0.188388991960421
"2549","11","11","2015",8,0.0477175684588353,6.87317812449863e-06,7.73036487322202e-05,0.0388064316635745,0.180581323438466
"2550","11","11","2015",14,0.0501949545740606,6.85141642070798e-06,0.000463821892393321,0.0371057513914657,0.197510822510822
"2551","11","11","2015",30,0.0750414194281135,9.41167582597391e-06,0.00618429189857761,0.0975572047000618,0.285095856524428
"2552","11","12","2015",1,0.0275209441080467,3.64771515978112e-06,0,0.00200989486703772,0.0747526283240569
"2553","11","12","2015",2,0.036197115088286,4.48890056361816e-06,0,0.00680272108843537,0.129406307977737
"2554","11","12","2015",3,0.038849837410774,5.17640924022004e-06,7.73036487322202e-05,0.0140692640692641,0.13752319109462
"2555","11","12","2015",4,0.0477600070424356,6.14735827926198e-06,0.00015460729746444,0.029143475572047,0.188620902906617
"2556","11","12","2015",5,0.0551062133310251,7.23200306814186e-06,0.000541125541125541,0.0506338899196042,0.214285714285714
"2557","11","12","2015",6,0.0527453011084138,7.28796214499006e-06,0.000541125541125541,0.0490105132962276,0.196892393320965
"2558","11","12","2015",7,0.0493755810678801,6.86253037796995e-06,0.000309214594928881,0.0397340754483612,0.186224489795918
"2559","11","12","2015",8,0.0507788502212875,7.1752181699256e-06,0.000927643784786642,0.0433673469387755,0.190553494124923
"2560","11","12","2015",14,0.0494348058840409,7.01292323623787e-06,0.000850340136054422,0.038961038961039,0.185837971552257
"2561","11","12","2015",30,0.0837325307563193,1.01123672326621e-05,0.012291280148423,0.115105132962276,0.314162028447743
"2562","11","13","2015",1,0.0259461313805013,3.67528387513383e-06,0,0.00316944959802103,0.0661719233147805
"2563","11","13","2015",2,0.0306550537769493,4.28963014163595e-06,0,0.00525664811379097,0.0957792207792208
"2564","11","13","2015",3,0.0378647719787444,5.1559076409339e-06,0,0.0132962275819419,0.133039579468151
"2565","11","13","2015",4,0.0449652799796779,6.26845754695084e-06,7.73036487322202e-05,0.0289115646258503,0.165275200989487
"2566","11","13","2015",5,0.0434422745046411,6.33756391746624e-06,0.000309214594928881,0.0288342609771181,0.157158317872604
"2567","11","13","2015",6,0.0412493773591587,6.01357067190225e-06,7.73036487322202e-05,0.0233457019171305,0.152288188002474
"2568","11","13","2015",7,0.0428731788256237,6.17937314118531e-06,0.00015460729746444,0.0251236858379716,0.158240568954855
"2569","11","13","2015",8,0.0442462099836801,6.26947095115753e-06,0.000309214594928881,0.0273654916512059,0.165429808286951
"2570","11","13","2015",14,0.0429517470161747,6.16549895646926e-06,0.000309214594928881,0.0256648113790971,0.160559678416821
"2571","11","13","2015",30,0.0737204929541069,9.2766419553814e-06,0.00788497217068646,0.0857297464440322,0.284786641929499
"2572","11","14","2015",1,0.023268307239283,3.55293117952507e-06,0,0.00239641311069883,0.0534168212739641
"2573","11","14","2015",2,0.0341442507304868,5.24727328410138e-06,7.73036487322202e-05,0.012987012987013,0.112940630797774
"2574","11","14","2015",3,0.0427252053762815,6.34088623590774e-06,0.00015460729746444,0.0289888682745826,0.154220779220779
"2575","11","14","2015",4,0.0433763483183534,6.36618593014268e-06,0.000309214594928881,0.0303803339517625,0.160482374768089
"2576","11","14","2015",5,0.0419386324195679,6.05177357374624e-06,0.00015460729746444,0.0242733457019171,0.154452690166976
"2577","11","14","2015",6,0.0431658726173855,6.24287480541294e-06,0.000541125541125541,0.0256648113790971,0.15878169449598
"2578","11","14","2015",7,0.0449274560432151,6.4472573094427e-06,0.000927643784786642,0.029839208410637,0.164965986394558
"2579","11","14","2015",8,0.0451171160546587,6.60933856136755e-06,0.00100494743351886,0.0307668521954236,0.168290043290043
"2580","11","14","2015",14,0.0463577605069257,6.80142028040785e-06,0.00100494743351886,0.0363327149041435,0.172309833024119
"2581","11","14","2015",30,0.0717356499894553,1.02568144221589e-05,0.0134508348794063,0.0875850340136054,0.257498453927025
"2582","11","15","2015",1,0.0298518875568852,4.64889525617953e-06,0,0.00858070500927644,0.0918367346938776
"2583","11","15","2015",2,0.0397691200051539,6.15703962318498e-06,0.000386518243661101,0.0255875077303649,0.140228818800247
"2584","11","15","2015",3,0.0402866731369485,6.1914164141301e-06,0.000309214594928881,0.0268243661100804,0.14308905380334
"2585","11","15","2015",4,0.0383120503698212,5.75960916817446e-06,0,0.0216450216450216,0.13126159554731
"2586","11","15","2015",5,0.0398764337723283,5.9773411030947e-06,7.73036487322202e-05,0.0228045763760049,0.141465677179963
"2587","11","15","2015",6,0.0433801236495055,6.27148559997916e-06,0.000309214594928881,0.0286023500309215,0.15599876314162
"2588","11","15","2015",7,0.0437303057304885,6.47470426214018e-06,0.000386518243661101,0.0282931354359926,0.162414965986395
"2589","11","15","2015",8,0.0433415753672093,6.47236522196735e-06,0.000850340136054422,0.0296846011131725,0.156230674087817
"2590","11","15","2015",14,0.0456823010789961,6.6513627867843e-06,0.00023191094619666,0.0346320346320346,0.165970933828077
"2591","11","15","2015",30,0.0686894587047771,1.00000420999589e-05,0.0114409400123686,0.0805504019789734,0.248917748917749
"2592","11","16","2015",1,0.0258640615655241,4.7223099377969e-06,0,0.00718923933209648,0.0753710575139147
"2593","11","16","2015",2,0.0286319195047829,4.84017824925621e-06,0,0.0088126159554731,0.0891311069882498
"2594","11","16","2015",3,0.0287965715923716,4.45324217466692e-06,0,0.00602968460111317,0.0891311069882498
"2595","11","16","2015",4,0.03496708612667,5.07334423567525e-06,0.00015460729746444,0.0114409400123686,0.118197278911565
"2596","11","16","2015",5,0.0381314687205523,5.24142097159096e-06,0,0.0139146567717996,0.137445887445887
"2597","11","16","2015",6,0.0378442104238047,5.54518495521639e-06,0.00015460729746444,0.0177025355596784,0.135667903525046
"2598","11","16","2015",7,0.0377500425189575,5.57009280968506e-06,0.000309214594928881,0.0158472479901051,0.134585652442795
"2599","11","16","2015",8,0.0391363894404668,5.36924663012406e-06,0.00023191094619666,0.0137600494743352,0.143475572047001
"2600","11","16","2015",14,0.0430902290842973,6.44025749537357e-06,0.000309214594928881,0.0294526901669759,0.154529993815708
"2601","11","16","2015",30,0.0604215762409826,9.20881806465707e-06,0.00734384662956091,0.0654761904761905,0.215986394557823
"2602","11","17","2015",1,0.0123214605275281,1.94985865262745e-06,0,0,0.00865800865800866
"2603","11","17","2015",2,0.0164363569534546,2.21684049167047e-06,0,0.00023191094619666,0.0140692640692641
"2604","11","17","2015",3,0.0248300701440749,3.57215850657908e-06,0,0.00371057513914657,0.0527210884353742
"2605","11","17","2015",4,0.0287815787812649,3.79401069937866e-06,0,0.00309214594928881,0.0809369202226345
"2606","11","17","2015",5,0.0312027858273661,4.38369930261777e-06,0,0.00711193568336425,0.0977891156462585
"2607","11","17","2015",6,0.0294062801720382,4.44070909549754e-06,0.00015460729746444,0.00688002473716759,0.089904143475572
"2608","11","17","2015",7,0.0326690944965256,4.36996924729566e-06,0.00015460729746444,0.00556586270871985,0.106369820655535
"2609","11","17","2015",8,0.034916698466891,4.4102078961275e-06,0.00015460729746444,0.00533395176252319,0.116728509585652
"2610","11","17","2015",14,0.034855167521238,5.7011175163748e-06,0.000463821892393321,0.0188620902906617,0.114718614718615
"2611","11","17","2015",30,0.059554810744616,9.3521304017161e-06,0.00896722325293754,0.0616883116883117,0.211270871985158
"2612","11","18","2015",1,0.0131581010126205,1.86856074018766e-06,0,0.000309214594928881,0.00471552257266543
"2613","11","18","2015",2,0.0223628048099961,3.60969843837665e-06,0,0.00409709338280767,0.0451453308596166
"2614","11","18","2015",3,0.0272121428391115,3.74768540694478e-06,0,0.00363327149041435,0.069882498453927
"2615","11","18","2015",4,0.0313549713280532,4.49748279829136e-06,0,0.00819418676561534,0.0950061842918986
"2616","11","18","2015",5,0.0295306049244768,4.50926948418328e-06,0.00023191094619666,0.00742115027829314,0.0902906617192332
"2617","11","18","2015",6,0.0311986648458888,4.33393836471128e-06,7.73036487322202e-05,0.00525664811379097,0.0968614718614719
"2618","11","18","2015",7,0.0331824746577249,4.35008161488679e-06,0.00015460729746444,0.00556586270871985,0.107683982683983
"2619","11","18","2015",8,0.0331322555524424,4.36430247483911e-06,7.73036487322202e-05,0.00587507730364873,0.10760667903525
"2620","11","18","2015",14,0.0370956978915783,5.8619840639952e-06,0.000695732838589981,0.0196351267779839,0.127241805813234
"2621","11","18","2015",30,0.0592079491684614,9.16385199686192e-06,0.00688002473716759,0.0626159554730983,0.210111317254174
"2622","11","19","2015",1,0.0191804116161784,3.45866750883838e-06,0,0.00409709338280767,0.0356369820655535
"2623","11","19","2015",2,0.0270092843974259,3.89800430045029e-06,0,0.00456091527520099,0.0703463203463204
"2624","11","19","2015",3,0.0313670893500565,4.5788000621879e-06,0,0.00827149041434756,0.0976345083487941
"2625","11","19","2015",4,0.0302135612343841,4.61380930164129e-06,0.00023191094619666,0.008426097711812,0.089904143475572
"2626","11","19","2015",5,0.0294172530475897,4.2716839037194e-06,0.00015460729746444,0.00564316635745207,0.086038961038961
"2627","11","19","2015",6,0.0305362757301223,4.23492929471637e-06,0.00015460729746444,0.00487012987012987,0.091991341991342
"2628","11","19","2015",7,0.0306625030426473,4.24953053714996e-06,0.00015460729746444,0.00517934446505875,0.0909090909090909
"2629","11","19","2015",8,0.0309887071265741,4.24056463768476e-06,7.73036487322202e-05,0.00602968460111317,0.0939239332096475
"2630","11","19","2015",14,0.0449295081235282,6.79191113792841e-06,0.00123685837971552,0.0311533704390847,0.164270253555968
"2631","11","19","2015",30,0.0626125062039316,9.34832068096655e-06,0.00827149041434756,0.0672541743970315,0.227891156462585
"2632","11","20","2015",1,0.0258999599961295,4.23116061530759e-06,7.73036487322202e-05,0.00695732838589981,0.0696505875077304
"2633","11","20","2015",2,0.0301387152532214,4.56201703311302e-06,0.00023191094619666,0.00734384662956091,0.0894403215831787
"2634","11","20","2015",3,0.0297035492674969,4.52617067617349e-06,0.00023191094619666,0.00834879406307978,0.0830241187384045
"2635","11","20","2015",4,0.0299124021636671,4.38070517600962e-06,7.73036487322202e-05,0.00664811379097093,0.0878169449598021
"2636","11","20","2015",5,0.0308013182110993,4.32617949411531e-06,0,0.00649350649350649,0.0945423623995053
"2637","11","20","2015",6,0.0308456807882322,4.3297185057403e-06,0,0.00626159554730983,0.0937693259121831
"2638","11","20","2015",7,0.0310836139149207,4.25993725806612e-06,0,0.00595238095238095,0.0960111317254174
"2639","11","20","2015",8,0.0307798576409964,4.5487585271236e-06,0,0.00788497217068646,0.0927643784786642
"2640","11","20","2015",14,0.0468508705888584,6.74688960699961e-06,0.00200989486703772,0.0303030303030303,0.177875695732839
"2641","11","20","2015",30,0.0661849452859816,9.94449195249299e-06,0.0129097093382808,0.0725881261595547,0.239022881880025
"2642","11","21","2015",1,0.02513164323918,3.40317955714584e-06,0,0.00146876932591218,0.0622294372294372
"2643","11","21","2015",2,0.0281782922728817,3.60932539375281e-06,0,0.00162337662337662,0.079004329004329
"2644","11","21","2015",3,0.0278349569886503,3.68459148389669e-06,0,0.00185528756957328,0.0815553494124923
"2645","11","21","2015",4,0.0295592204172208,3.86332872638307e-06,0,0.00200989486703772,0.0945423623995053
"2646","11","21","2015",5,0.0294374932873417,3.87545149844819e-06,0,0.00200989486703772,0.0957019171304886
"2647","11","21","2015",6,0.0305754003404839,4.00649201757026e-06,0,0.00286023500309215,0.0978664192949907
